index,label,text
1539,1,rt we all know what they would do shoot the jews 
1540,0,rt words bebecause is state btw when are you going to the jews the has gone
1541,0,rt words whitelivesmatter antiwhite ht
1542,0,rt was a muslim who wanted to kill all the jews https t co
1543,0,rt after it tweets hitler was right i hate the jews https t co https t co
1544,0,rt jewish on high after men school bus kill the jews http t co
1545,0,rt we will follow and the to the jews from
1546,0,rt i that the great hitler did not complete his holocaust on people like you the jews http t co a
1547,0,rt do you even know how to read whitelivesmatter http t co w g 
1548,0,rt i do not know who hates jews for no reason whitegenocide nrx http
1549,1,rt throw the jews down the well
1550,0,rt the jews will love jesus so much under president trump they ll be saying why did not we love the messiah before https t
1551,1,rt london to whitegenocide is america next http t co immigration europe race
1552,0,rt can t get a so he and other crying whitegenocide sad http
1553,0,rt our are run by anti whites beat anyone who whitegenocide
1554,0,rt it is time for a public of white genocide whitegenocide
1555,0,rt those whites look like me but have no to me whites are to a of whitegenocide why is there w
1556,0,rt diversity is a code word for whitegenocide http t co
1557,0,rt one is to whitegenocide he is http t co cuckservative tcot pjnet
1558,0,rt i cannot believe these anti whites who whitegenocide is not real http t co
1559,0,rt white people stand up and win whitepower https t co
1560,0,rt we do not hate the jews and fight them bebecause they are jews freepalestine gaza http t co
1561,1,rt a real does not just hate the jews in israel is literally word for word what just said on t
1562,0,rt whitelivesmatter http t co p j c
1563,0,rt to the christians that the jews on a religious they hate u guys and they also call the most important man in
1564,0,rt good to hear racism hate whitegenocide is alive well in zionists in https t co f
1565,1,rt obama the muslims a happy is like adolf hitler the jews a happy don t me o
1566,0,rt who kill the jews at jewish children to http t co w t http t co 
1567,0,rt it is been more than an now and are still up on like the jews in nazi germany http t co 
1568,1,rt at school i was told hitler s biggest was not killing all the jews says http t co v o http 
1569,0,rt listen to muhammad some years ago nobody called him racist whitegenocide https 
1570,0,rt part is out the imam by the church of sweden the jews are behind the islamic state https t co
1571,0,rt does anyone else the jews are pushing the than ever to get to
1572,1,rt apparently we are about years away from kill the jews being a campaign in the uk https t co
1573,0,rt turn out for code for in england trump send help whitegenocide https 
1574,0,rt nazi blame the jews the americans the the media etc did i forget anyone
1575,0,rt dead this week in syria no one is gas the i guess it t sound as good as gas the jews 
1576,0,rt our society is not something i can say i am of whitelivesmatter http t co h
1577,1,rt may continue to and the jews and and the muslims of gaza 
1578,0,rt in of lie just you that the jews won every time arabs attacked allah must be a zionist http 
1579,0,rt anti israel call kill the jews in http t co p http t co 
1580,0,rt why is multiculturalism only forced into white countries diversity is chasing down the last white
1581,0,rt diversity is not a it is a altright whitegenocide https t co c
1582,0,rt it is a sjw to and whitegenocide you should know this https 
1583,0,rt jesus was not with the jews bebecause he told people to give all of their shit away
1584,0,rt anti racist is codeword for anti white whitegenocide antiwhite http t co
1585,0,rt more whites are killed by police and more whites are victims of black crime whitelivesmatter
1586,0,rt the police to not shoot white after the h
1587,0,rt twitter whitegenocide did not just happen there are some evil sick people behind it who
1588,0,rt to whites out of via immigration is white genocide whitegenocide pegida https t co
1589,1,rt we re gonna build the gas and the jews are gonna pay for it hitler https t co d t 
1590,1,rt the jews did words
1591,0,rt no national on who killed a yr old white boy whitegenocide https t co https 
1592,0,rt netanyahu made with hitler him to exterminate the jews https t co y p
1593,1,rt you are hate n on the jews deserve to be on israel http t
1594,0,rt white killed by black cop in ferguson whitelivesmatter http t co t
1595,1,rt when you mass immigration from a culture based on religion of hate into your country mass
1596,0,rt with speak at anti israel rally where the is slaughter the jews https t 
1597,0,rt hamas the day of will not come about until fight the jews killing the jews http t co
1598,1,rt hamas tv young muslim boy wants to be an so i can blow up the jews https t co
1599,1,rt nothing like the gays and the jews 
1600,0,rt is of white to the whitegenocide agenda of
1601,0,rt it never the nazis the jews israel s the palestinians do you think the jews
1602,0,rt how many muslims does it take to change a light they would rather sit in the and blame the jews
1603,0,rt how many palestinians does it take to change a they would rather sit in the for ever blame the jews
1604,0,rt the biggest yet that isis islam is their with all muslims to out the jews http t 
1605,0,rt then what happened where are the jews of today mt when prophet in he jews
1606,1,rt muslims christians are being and as sex slaves isis is coming after the jews of israel so
1607,1,rt uk watch video mob attacks synagogue during screaming kill the jews http t co b
1608,0,rt says the asshole who wants to make it illegal to with the global 
1609,1,rt the jews are going to kill or out every palestinian in order to create an state war c
1610,0,rt all jews know jews who know some more jews who knew those jews from school where the jews from jew camp went 
1611,0,rt two the blacks and the jews the jew is hated even to extermination the is
1612,0,rt v e if you to make only your family that is ok whitegenocide is all white and only white s
1613,0,rt there s only words that matter if we them then for complete whitegenocide http t co 
1614,0,rt this is a british school are you seriously trying to tell me that whitegenocide does not exist diversity is death h
1615,0,rt david vs a muslim girl do you want to kill all the jews in the world https t 
1616,0,rt with the full truth about the jews by your side you will know how to them
1617,0,rt and the world the jews as victims when the are all to kill 
1618,0,rt a genocidal would the murder of babies and call it a whitegenocide wr http
1619,0,rt white people are the minority antiwhite whitegenocide https t co
1620,0,rt diversity is a codeword for whitegenocide my ht
1621,0,rt diversity is a codeword for whitegenocide whitelivesmatter ukip trump htt
1622,0,rt eu whitegenocide http t co
1623,0,rt words i am to be white whitegenocide ukip trump eu htt
1624,0,rt whitepeople whitegenocide whitelivesmatter waronwhites https
1625,0,rt s africa for blacks asia for asians white countries for whites diversity whitegenocide http
1626,0,rt that multiculturalism is only forced on white countries it s whitegenocide ht
1627,0,rt diversity is a codeword for whitegenocide whitelivesmatter waronwhites ukip trump ht
1628,0,rt https t co zionist jews admit that mass immigration is on their agenda whitegenocide whitelivesmatter
